PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1629048,2023-24,00,1610612753,ORL,24.0,45,31,832.0,112,181,0.619,2,10,0.2,47,71,0.662,97,156,253,68,27,63,32,93,273
1630180,2023-24,00,1610612737,ATL,24.0,53,41,1725.0,242,572,0.423,94,299,0.314,139,168,0.827,138,212,350,78,47,7,44,81,717
201976,2023-24,00,1610612755,PHI,35.0,47,5,919.0,104,241,0.432,35,109,0.321,51,63,0.81,30,115,145,144,24,18,49,83,294
201976,2023-24,00,1610612749,MIL,35.0,3,0,44.0,5,13,0.385,4,6,0.667,0,0,0.0,0,4,4,10,2,0,4,6,14
201976,2023-24,00,0,TOT,35.0,50,5,963.0,109,254,0.429,39,115,0.339,51,63,0.81,30,119,149,154,26,18,53,89,308
202722,2023-24,00,1610612760,OKC,31.0,15,0,91.0,10,26,0.385,10,24,0.417,14,15,0.933,2,8,10,9,3,3,1,10,44
202722,2023-24,00,1610612766,CHA,31.0,2,0,23.0,4,11,0.364,4,11,0.364,0,0,0.0,0,2,2,1,2,0,0,2,12
202722,2023-24,00,0,TOT,31.0,17,0,114.0,14,37,0.378,14,35,0.4,14,15,0.933,2,10,12,10,5,3,1,12,56
1630699,2023-24,00,1610612749,MIL,23.0,40,1,568.0,71,149,0.477,27,69,0.391,19,28,0.679,22,70,92,29,12,6,27,51,188
1627736,2023-24,00,1610612749,MIL,27.0,53,53,1565.0,219,464,0.472,153,341,0.449,16,25,0.64,36,174,210,73,41,6,38,107,607
203078,2023-24,00,1610612756,PHX,30.0,30,30,979.0,214,432,0.495,49,135,0.363,69,89,0.775,25,103,128,135,27,8,73,78,546
201587,2023-24,00,1610612746,LAC,35.0,3,0,54.0,3,8,0.375,2,7,0.286,0,0,0.0,0,7,7,5,3,4,1,5,8
201587,2023-24,00,1610612755,PHI,35.0,31,27,792.0,67,127,0.528,42,90,0.467,9,14,0.643,42,82,124,73,20,21,20,63,185
201587,2023-24,00,0,TOT,35.0,34,27,846.0,70,135,0.519,44,97,0.454,9,14,0.643,42,89,131,78,23,25,21,68,193
1628966,2023-24,00,1610612756,PHX,28.0,39,8,597.0,64,150,0.427,20,64,0.313,26,36,0.722,30,71,101,34,22,20,13,33,174
1628966,2023-24,00,1610612751,BKN,28.0,1,0,4.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2
1628966,2023-24,00,0,TOT,28.0,40,8,601.0,65,151,0.43,20,64,0.313,26,36,0.722,30,71,101,34,22,20,13,33,176
1641734,2023-24,00,1610612739,CLE,20.0,10,0,76.0,6,25,0.24,5,20,0.25,1,2,0.5,1,9,10,6,1,2,1,5,18
1629646,2023-24,00,1610612759,SAS,23.0,19,0,205.0,29,40,0.725,0,1,0.0,5,6,0.833,23,53,76,21,8,17,15,31,63
1629628,2023-24,00,1610612752,NYK,23.0,26,26,767.0,164,388,0.423,43,130,0.331,103,124,0.831,19,92,111,63,12,9,47,45,474
1629628,2023-24,00,1610612761,TOR,23.0,18,18,606.0,142,258,0.55,25,68,0.368,58,89,0.652,20,102,122,64,12,7,36,50,367
1629628,2023-24,00,0,TOT,23.0,44,44,1373.0,306,646,0.474,68,198,0.343,161,213,0.756,39,194,233,127,24,16,83,95,841
1630567,2023-24,00,1610612761,TOR,22.0,54,54,1899.0,399,847,0.471,98,274,0.358,178,230,0.774,126,310,436,320,66,79,143,110,1074
203084,2023-24,00,1610612758,SAC,31.0,53,53,1579.0,222,463,0.479,101,256,0.395,95,116,0.819,43,111,154,63,38,8,37,67,640
1631230,2023-24,00,1610612759,SAS,20.0,23,1,307.0,40,84,0.476,3,7,0.429,22,34,0.647,33,51,84,26,9,12,5,33,105
1630625,2023-24,00,1610612738,BOS,24.0,24,1,171.0,19,51,0.373,2,16,0.125,16,20,0.8,12,23,35,19,5,3,10,20,56
1630625,2023-24,00,1610612757,POR,24.0,2,0,51.0,9,22,0.409,2,7,0.286,8,11,0.727,1,7,8,6,1,0,6,2,28
1630625,2023-24,00,0,TOT,24.0,26,1,222.0,28,73,0.384,4,23,0.174,24,31,0.774,13,30,43,25,6,3,16,22,84
1630217,2023-24,00,1610612763,MEM,25.0,37,37,1277.0,330,696,0.474,123,320,0.384,121,140,0.864,34,135,169,196,38,20,99,106,904
1631094,2023-24,00,1610612753,ORL,21.0,54,54,1888.0,436,957,0.456,79,223,0.354,278,396,0.702,61,310,371,284,57,29,162,108,1229
1628964,2023-24,00,1610612755,PHI,25.0,31,0,329.0,51,102,0.5,12,27,0.444,16,25,0.64,45,71,116,19,12,30,21,46,130
1630163,2023-24,00,1610612766,CHA,22.0,22,22,711.0,183,423,0.433,70,197,0.355,90,104,0.865,29,84,113,176,40,4,83,79,526
1631116,2023-24,00,1610612764,WAS,21.0,17,0,123.0,16,41,0.39,10,22,0.455,8,12,0.667,7,29,36,7,1,3,6,20,50
1641735,2023-24,00,1610612766,CHA,19.0,3,0,15.0,2,7,0.286,0,3,0.0,1,2,0.5,2,0,2,1,0,0,1,0,5
1628963,2023-24,00,1610612765,DET,24.0,26,10,478.0,107,181,0.591,1,6,0.167,50,61,0.82,46,72,118,27,5,14,29,40,265
1628963,2023-24,00,1610612764,WAS,24.0,10,4,235.0,54,94,0.574,1,4,0.25,29,44,0.659,38,43,81,13,6,6,17,28,138
1628963,2023-24,00,0,TOT,24.0,36,14,714.0,161,275,0.585,2,10,0.2,79,105,0.752,84,115,199,40,11,20,46,68,403
1628962,2023-24,00,1610612756,PHX,24.0,13,0,103.0,16,22,0.727,0,0,0.0,3,11,0.273,11,20,31,3,0,6,4,17,35
1629028,2023-24,00,1610612757,POR,25.0,36,36,1152.0,236,418,0.565,0,0,0.0,38,47,0.809,112,268,380,59,36,28,63,78,510
1630166,2023-24,00,1610612764,WAS,23.0,53,53,1481.0,262,504,0.52,56,143,0.392,120,164,0.732,51,288,339,202,44,23,106,134,700
1627853,2023-24,00,1610612752,NYK,29.0,20,0,45.0,0,6,0.0,0,6,0.0,0,0,0.0,0,8,8,4,2,0,2,5,0
1628384,2023-24,00,1610612761,TOR,26.0,27,27,900.0,157,321,0.489,61,163,0.374,33,46,0.717,24,82,106,72,28,13,43,62,408
1628384,2023-24,00,1610612752,NYK,26.0,14,14,500.0,81,157,0.516,25,64,0.391,32,38,0.842,15,50,65,21,25,15,19,34,219
1628384,2023-24,00,0,TOT,26.0,41,41,1401.0,238,478,0.498,86,227,0.379,65,84,0.774,39,132,171,93,53,28,62,96,627
1630175,2023-24,00,1610612753,ORL,23.0,53,0,1216.0,214,499,0.429,57,174,0.328,145,173,0.838,48,168,216,163,43,21,94,130,630
203648,2023-24,00,1610612749,MIL,31.0,23,0,106.0,11,21,0.524,0,1,0.0,0,0,0.0,5,4,9,12,3,4,10,20,22
203507,2023-24,00,1610612749,MIL,29.0,53,53,1851.0,611,1000,0.611,24,94,0.255,381,582,0.655,136,466,602,334,73,58,187,158,1627
203937,2023-24,00,1610612750,MIN,30.0,54,2,1180.0,128,274,0.467,7,32,0.219,70,100,0.7,42,143,185,220,44,29,66,80,333
1630631,2023-24,00,1610612740,NOP,25.0,36,0,594.0,89,213,0.418,46,125,0.368,25,37,0.676,14,63,77,64,39,11,25,52,249
1628386,2023-24,00,1610612739,CLE,25.0,47,47,1438.0,302,468,0.645,0,4,0.0,130,174,0.747,168,331,499,130,36,55,85,106,734
1628960,2023-24,00,1610612756,PHX,28.0,48,48,1585.0,209,405,0.516,122,250,0.488,79,89,0.888,31,161,192,150,40,30,65,103,619
1629638,2023-24,00,1610612750,MIN,25.0,54,16,1247.0,138,318,0.434,80,209,0.383,29,38,0.763,21,83,104,139,47,27,52,101,385
1630583,2023-24,00,1610612763,MEM,23.0,42,16,1037.0,168,392,0.429,72,208,0.346,35,58,0.603,48,188,236,86,28,28,47,61,443
1630534,2023-24,00,1610612762,UTA,23.0,51,10,1003.0,106,249,0.426,47,142,0.331,15,20,0.75,35,91,126,47,27,29,34,66,274
1630534,2023-24,00,1610612761,TOR,23.0,2,0,37.0,4,17,0.235,0,8,0.0,2,3,0.667,2,2,4,1,1,0,2,3,10
1630534,2023-24,00,0,TOT,23.0,53,10,1040.0,110,266,0.414,47,150,0.313,17,23,0.739,37,93,130,48,28,29,36,69,284
1628389,2023-24,00,1610612748,MIA,26.0,44,44,1516.0,335,661,0.507,1,11,0.091,216,277,0.78,100,366,466,184,46,43,107,109,887
1630173,2023-24,00,1610612761,TOR,24.0,25,0,437.0,78,170,0.459,13,47,0.277,24,42,0.571,50,86,136,44,16,12,29,40,193
1630173,2023-24,00,1610612752,NYK,24.0,22,8,540.0,72,136,0.529,5,22,0.227,11,15,0.733,64,89,153,16,13,24,20,47,160
1630173,2023-24,00,0,TOT,24.0,47,8,976.0,150,306,0.49,18,69,0.261,35,57,0.614,114,175,289,60,29,36,49,87,353
